marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01489,1.01504,2022-04-12 05:47:02.101376
BTC_AUD,53979.26,53982.96,2022-04-12 05:47:02.273878
BTC_SGD,54623.8,54836.22,2022-04-12 05:47:03.752521
