marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01476,1.01487,2022-04-12 05:58:36.180969
BTC_AUD,53938.31,54028.65,2022-04-12 05:58:36.318966
BTC_SGD,54648.64,54875.72,2022-04-12 05:58:37.779403
