marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01445,1.0146,2022-04-12 06:12:13.592697
BTC_AUD,53996.85,54109.35,2022-04-12 06:12:13.763740
BTC_SGD,54723.1,54934.24,2022-04-12 06:12:15.218580
