,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1137380892672215,BTC,1.8562301487787026e-05,AUD to BTC,0,0
0_trade2,60640.76693489811,SGD,54447.96,BTC to SGD,0,0
0_trade3,59810.595864301606,AUD,0.9863100169645324,SGD to AUD,-189.40413569839438,-0.00315673559497324
1_trade1,60823.2,SGD,1.01372,AUD to SGD,0,0
1_trade2,1.112349428327829,BTC,1.82882424523509e-05,SGD to BTC,0,0
1_trade3,59887.23582052211,AUD,53838.51,BTC to AUD,-112.76417947789014,-0.001879402991298169
