marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.0146,1.01471,2022-04-12 05:35:00.906157
BTC_AUD,53831.3,53902.25,2022-04-12 05:35:01.081641
BTC_SGD,54522.83,54749.32,2022-04-12 05:35:02.583296
