marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01486,1.01498,2022-04-12 05:49:42.560278
BTC_AUD,53902.34,54002.44,2022-04-12 05:49:42.738160
BTC_SGD,54635.84,54845.81,2022-04-12 05:49:44.214151
