marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01374,1.01389,2022-04-12 05:07:18.455471
BTC_AUD,53838.52,53918.05,2022-04-12 05:07:18.628963
BTC_SGD,54435.21,54660.68,2022-04-12 05:07:20.143227
