,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1114776929205725,BTC,1.8524628215342876e-05,AUD to BTC,0,0
0_trade2,60672.61072587088,SGD,54587.34,BTC to SGD,0,0
0_trade3,59774.20443323928,AUD,0.9851925558850476,SGD to AUD,-225.7955667607166,-0.0037632594460119437
1_trade1,60892.8,SGD,1.01488,AUD to SGD,0,0
1_trade2,1.1108546985314736,BTC,1.824279222718406e-05,SGD to BTC,0,0
1_trade3,59809.8055373077,AUD,53841.25,BTC to AUD,-190.19446269229957,-0.003169907711538326
