marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01367,1.01378,2022-04-12 05:09:37.470160
BTC_AUD,53764.92,53844.14,2022-04-12 05:09:38.021054
BTC_SGD,54405.96,54633.6,2022-04-12 05:09:39.092049
