,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1102864150350544,BTC,1.8504773583917574e-05,AUD to BTC,0,0
0_trade2,60680.638881008934,SGD,54653.14,BTC to SGD,0,0
0_trade3,59813.93496338942,AUD,0.985716961231752,SGD to AUD,-186.0650366105765,-0.0031010839435096083
1_trade1,60861.6,SGD,1.01436,AUD to SGD,0,0
1_trade2,1.109265421682926,BTC,1.8226031219733397e-05,SGD to BTC,0,0
1_trade3,59909.17361628882,AUD,54007.97,BTC to AUD,-90.82638371118082,-0.0015137730618530138
