marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01489,1.01502,2022-04-12 05:47:08.354203
BTC_AUD,53979.26,53986.31,2022-04-12 05:47:08.499132
BTC_SGD,54623.79,54836.22,2022-04-12 05:47:09.966613
