marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01462,1.01476,2022-04-12 05:34:51.401692
BTC_AUD,53831.3,53917.39,2022-04-12 05:34:51.540009
BTC_SGD,54538.79,54749.32,2022-04-12 05:34:53.234011
