marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01377,1.0139,2022-04-12 04:57:22.265998
BTC_AUD,53750.0,53859.99,2022-04-12 04:57:21.895882
BTC_SGD,54425.75,54636.96,2022-04-12 04:57:22.973441
