marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01361,1.01375,2022-04-12 05:08:29.005589
BTC_AUD,53838.51,53919.29,2022-04-12 05:08:29.572476
BTC_SGD,54435.22,54651.22,2022-04-12 05:08:30.715099
