,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.111462250851843,BTC,1.8524370847530718e-05,AUD to BTC,0,0
0_trade2,60725.67370358115,SGD,54635.84,BTC to SGD,0,0
0_trade3,59830.01832919313,AUD,0.9852507955900175,SGD to AUD,-169.98167080686835,-0.0028330278467811392
1_trade1,60891.0,SGD,1.01485,AUD to SGD,0,0
1_trade2,1.1102215465502288,BTC,1.8232933381784315e-05,SGD to BTC,0,0
1_trade3,59827.67421157606,AUD,53888.05,BTC to AUD,-172.32578842394287,-0.002872096473732381
