,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1140871680368392,BTC,1.856811946728065e-05,AUD to BTC,0,0
0_trade2,60645.58009126231,SGD,54435.22,BTC to SGD,0,0
0_trade3,59819.47316682841,AUD,0.9863781181878261,SGD to AUD,-180.52683317159244,-0.003008780552859874
1_trade1,60819.0,SGD,1.01365,AUD to SGD,0,0
1_trade2,1.1128571329240224,BTC,1.829785318607709e-05,SGD to BTC,0,0
1_trade3,59914.569879501316,AUD,53838.51,BTC to AUD,-85.43012049868412,-0.0014238353416447353
