marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01367,1.0138,2022-04-12 05:03:34.580546
BTC_AUD,53838.51,53888.09,2022-04-12 05:03:35.190141
BTC_SGD,54420.62,54646.74,2022-04-12 05:03:36.258858
