,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1111590555666568,BTC,1.8519317592777615e-05,AUD to BTC,0,0
0_trade2,60713.09743550046,SGD,54639.43,BTC to SGD,0,0
0_trade3,59810.55614329809,AUD,0.9851343230649499,SGD to AUD,-189.44385670190968,-0.0031573976116984945
1_trade1,60898.2,SGD,1.01497,AUD to SGD,0,0
1_trade2,1.1096908025779844,BTC,1.8222062434981402e-05,SGD to BTC,0,0
1_trade3,59900.28835196569,AUD,53979.26,BTC to AUD,-99.7116480343102,-0.0016618608005718367
