,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1117474836058936,BTC,1.8529124726764895e-05,AUD to BTC,0,0
0_trade2,60687.37123416385,SGD,54587.37,BTC to SGD,0,0
0_trade3,59789.924467900666,AUD,0.9852119683549916,SGD to AUD,-210.07553209933394,-0.0035012588683222324
1_trade1,60893.4,SGD,1.01489,AUD to SGD,0,0
1_trade2,1.111266433561329,BTC,1.8249374046470207e-05,SGD to BTC,0,0
1_trade3,59843.61993820763,AUD,53851.73,BTC to AUD,-156.38006179236982,-0.0026063343632061636
