marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01429,1.01445,2022-04-12 06:16:21.740102
BTC_AUD,54042.46,54143.34,2022-04-12 06:16:21.877025
BTC_SGD,54768.05,54981.26,2022-04-12 06:16:23.466412
