marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01483,1.01498,2022-04-12 05:50:53.207113
BTC_AUD,53902.92,54012.35,2022-04-12 05:50:53.386013
BTC_SGD,54648.95,54976.2,2022-04-12 05:50:54.816911
