marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01483,1.01498,2022-04-12 05:50:46.883170
BTC_AUD,53902.53,54013.52,2022-04-12 05:50:47.058674
BTC_SGD,54648.91,54865.74,2022-04-12 05:50:48.642800
