,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1093197651200284,BTC,1.8488662752000473e-05,AUD to BTC,0,0
0_trade2,60690.729044949636,SGD,54709.86,BTC to SGD,0,0
0_trade3,59810.32111809133,AUD,0.9854935351624092,SGD to AUD,-189.67888190867234,-0.0031613146984778725
1_trade1,60876.0,SGD,1.0146,AUD to SGD,0,0
1_trade2,1.1084964882861843,BTC,1.820908877531678e-05,SGD to BTC,0,0
1_trade3,59858.81036745395,AUD,54000.0,BTC to AUD,-141.1896325460475,-0.002353160542434125
