marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01478,1.01489,2022-04-12 05:51:14.735978
BTC_AUD,54012.34,54012.35,2022-04-12 05:51:14.899299
BTC_SGD,54648.96,54873.69,2022-04-12 05:51:16.453106
