marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01502,1.01513,2022-04-12 05:43:55.723177
BTC_AUD,53855.41,53967.08,2022-04-12 05:43:55.869718
BTC_SGD,54587.37,54796.4,2022-04-12 05:43:57.334851
