,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1090515612858196,BTC,1.8484192688096993e-05,AUD to BTC,0,0
0_trade2,60684.50662362561,SGD,54717.48,BTC to SGD,0,0
0_trade3,59821.875183479824,AUD,0.9857849805800358,SGD to AUD,-178.12481652017595,-0.0029687469420029327
1_trade1,60858.0,SGD,1.0143,AUD to SGD,0,0
1_trade2,1.1078635044006526,BTC,1.8204073489116513e-05,SGD to BTC,0,0
1_trade3,59838.27811600946,AUD,54012.32,BTC to AUD,-161.72188399053994,-0.0026953647331756656
