marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01443,1.01458,2022-04-12 06:11:08.030076
BTC_AUD,53958.88,54074.91,2022-04-12 06:11:08.196307
BTC_SGD,54687.12,54912.54,2022-04-12 06:11:09.707370
