,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1165595079694435,BTC,1.860932513282406e-05,AUD to BTC,0,0
0_trade2,60623.832962697605,SGD,54295.21,BTC to SGD,0,0
0_trade3,59793.303970546716,AUD,0.9863002889859848,SGD to AUD,-206.6960294532837,-0.003444933824221395
1_trade1,60823.8,SGD,1.01373,AUD to SGD,0,0
1_trade2,1.1154028760632297,BTC,1.8338263575495607e-05,SGD to BTC,0,0
1_trade3,59810.92495630451,AUD,53622.71,BTC to AUD,-189.07504369549133,-0.003151250728258189
