marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01363,1.01379,2022-04-12 05:10:46.707613
BTC_AUD,53764.8,53868.25,2022-04-12 05:10:47.211892
BTC_SGD,54419.48,54651.23,2022-04-12 05:10:48.336980
