,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1129567644120946,BTC,1.8549279406868242e-05,AUD to BTC,0,0
0_trade2,60681.55246339068,SGD,54522.83,BTC to SGD,0,0
0_trade3,59810.708546947135,AUD,0.9856489512695159,SGD to AUD,-189.2914530528651,-0.003154857550881085
1_trade1,60866.4,SGD,1.01444,AUD to SGD,0,0
1_trade2,1.1120164808141604,BTC,1.8269792213999192e-05,SGD to BTC,0,0
1_trade3,59829.722635761,AUD,53802.91,BTC to AUD,-170.27736423900205,-0.0028379560706500344
