marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01452,1.01465,2022-04-12 06:19:22.143184
BTC_AUD,54073.01,54169.32,2022-04-12 06:19:22.666006
BTC_SGD,54788.27,55017.07,2022-04-12 06:19:23.819676
