marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01502,1.01513,2022-04-12 05:55:28.170016
BTC_AUD,54012.34,54064.5,2022-04-12 05:55:28.376100
BTC_SGD,54710.8,54941.42,2022-04-12 05:55:29.806568
