marketId,bestBid,bestAsk,timestamp
AUD_USD,0.74273,0.74284,2022-04-12 04:51:21.790233
BTC_AUD,53532.7,53681.29,2022-04-12 04:51:21.947262
BTC_USD,39641.14,40005.15,2022-04-12 04:51:23.428771
