marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01447,1.0146,2022-04-12 06:26:27.073785
BTC_AUD,54032.41,54101.74,2022-04-12 06:26:27.629231
BTC_SGD,54732.63,54941.2,2022-04-12 06:26:28.656748
