marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01428,1.01443,2022-04-12 06:20:56.256281
BTC_AUD,54012.32,54100.28,2022-04-12 06:20:56.364857
BTC_SGD,54722.53,54932.76,2022-04-12 06:20:57.922081
