marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01368,1.0138,2022-04-12 05:05:36.782054
BTC_AUD,53838.51,53909.59,2022-04-12 05:05:36.919515
BTC_SGD,54418.73,54630.2,2022-04-12 05:05:38.426611
