"Date","Price","Open","High","Low","Vol.","Change %"
"May 28, 2021","51,499.9","50,946.9","51,499.9","50,946.9","0.00K","1.09%"
"May 27, 2021","50,946.9","53,299.0","53,299.0","50,946.9","0.00K","-4.41%"
"May 26, 2021","53,299.0","54,245.0","54,245.0","52,999.9","0.00K","-1.74%"
"May 25, 2021","54,245.0","54,000.0","55,000.0","54,000.0","0.00K","0.45%"
"May 24, 2021","54,000.0","49,375.0","54,000.0","49,375.0","0.00K","9.37%"
"May 23, 2021","49,375.0","53,486.0","53,486.0","45,486.5","0.01K","-7.69%"
"May 22, 2021","53,486.0","52,787.0","53,486.0","52,000.0","0.00K","1.32%"
"May 21, 2021","52,787.0","54,447.3","54,447.3","52,787.0","0.01K","-3.05%"
"May 20, 2021","54,447.3","52,205.0","55,889.0","52,205.0","0.00K","4.30%"
"May 19, 2021","52,205.0","56,832.2","56,832.2","52,205.0","0.02K","-8.14%"
"May 18, 2021","56,832.2","57,705.5","57,705.5","56,832.2","0.01K","-1.51%"
"May 17, 2021","57,705.5","63,748.0","63,748.0","57,705.5","0.01K","-9.48%"
"May 16, 2021","63,748.0","64,000.0","66,885.0","63,748.0","0.00K","-0.39%"
"May 15, 2021","64,000.0","70,780.0","70,780.0","64,000.0","0.00K","-9.58%"
"May 14, 2021","70,780.0","70,074.0","70,905.0","70,074.0","0.00K","1.01%"
"May 13, 2021","70,074.0","71,100.0","71,100.0","69,011.0","0.01K","-1.44%"
"May 12, 2021","71,100.0","75,800.0","77,583.0","71,100.0","0.00K","-6.20%"
"May 11, 2021","75,800.0","78,990.0","78,990.0","72,822.5","0.00K","-4.04%"
"May 10, 2021","78,990.0","78,847.0","79,173.0","78,847.0","0.00K","0.18%"
"May 09, 2021","78,847.0","79,487.0","79,487.0","76,731.1","0.00K","-0.81%"
"May 08, 2021","79,487.0","78,179.0","79,487.0","77,500.0","0.00K","1.67%"
"May 07, 2021","78,179.0","75,323.5","78,179.0","75,323.5","0.00K","3.79%"
"May 06, 2021","75,323.5","77,366.0","77,399.0","75,323.5","0.00K","-2.64%"
"May 05, 2021","77,366.0","74,199.0","77,366.0","73,550.0","0.00K","4.55%"
"May 04, 2021","74,000.0","76,314.6","76,314.6","71,777.5","0.00K","-3.03%"
"May 03, 2021","76,314.6","76,600.0","76,600.0","76,314.6","0.00K","-0.37%"
"May 02, 2021","76,600.0","77,032.8","77,032.8","76,549.0","-","-0.56%"
"May 01, 2021","77,032.8","77,017.4","77,032.8","77,017.4","0.00K","0.02%"
"Apr 30, 2021","77,017.4","71,750.3","77,017.4","71,750.3","0.00K","7.34%"
"Apr 29, 2021","71,750.3","73,599.0","73,599.0","71,750.3","0.00K","-2.51%"
"Apr 28, 2021","73,599.0","74,799.0","74,799.0","73,599.0","0.00K","-1.60%"
"Apr 27, 2021","74,799.0","71,482.2","74,799.0","71,482.2","0.00K","4.64%"
"Apr 26, 2021","71,482.2","66,994.0","71,482.2","66,994.0","0.00K","6.70%"
"Apr 25, 2021","66,994.0","69,370.0","69,370.0","65,001.0","-","-3.43%"
"Apr 24, 2021","69,370.0","71,488.0","71,488.0","68,500.0","0.00K","-2.96%"
"Apr 23, 2021","71,488.0","74,104.0","74,104.0","71,488.0","0.01K","-3.53%"
"Apr 22, 2021","74,104.0","76,815.0","76,815.0","73,800.0","0.00K","-3.53%"
"Apr 21, 2021","76,815.0","75,075.0","76,815.0","75,075.0","-","2.32%"
"Apr 20, 2021","75,075.0","79,884.9","79,884.9","75,075.0","0.00K","-6.02%"
"Apr 19, 2021","79,884.9","78,183.0","79,884.9","78,099.0","0.00K","2.18%"
"Apr 18, 2021","78,183.0","82,620.0","82,620.0","78,183.0","0.01K","-5.37%"
"Apr 17, 2021","82,620.0","83,888.0","83,888.0","82,620.0","0.00K","-1.51%"
"Apr 16, 2021","83,888.0","85,585.0","85,585.0","83,888.0","0.01K","-1.98%"
"Apr 15, 2021","85,585.0","84,800.0","85,585.0","84,023.4","0.00K","0.93%"
"Apr 14, 2021","84,800.0","85,381.0","86,160.0","84,800.0","0.01K","-0.68%"
"Apr 13, 2021","85,381.0","81,499.0","85,381.0","81,499.0","0.01K","4.76%"
"Apr 12, 2021","81,499.0","81,498.0","82,499.0","81,498.0","0.00K","0.00%"
"Apr 11, 2021","81,498.0","82,268.0","82,268.0","81,498.0","0.00K","-0.94%"
"Apr 10, 2021","82,268.0","78,050.6","82,268.0","78,050.6","0.00K","5.40%"
"Apr 09, 2021","78,050.6","77,734.0","78,050.6","77,734.0","-","0.41%"
"Apr 08, 2021","77,734.0","76,160.0","77,997.0","76,160.0","0.00K","2.07%"
"Apr 07, 2021","76,160.0","79,795.0","79,795.0","76,160.0","0.00K","-4.56%"
"Apr 06, 2021","79,795.0","78,748.5","79,800.0","78,748.5","0.00K","1.33%"
"Apr 05, 2021","78,748.5","79,399.0","79,399.0","77,550.0","0.00K","-0.82%"
"Apr 04, 2021","79,399.0","76,951.7","79,399.0","76,951.7","0.00K","3.18%"
"Apr 03, 2021","76,951.7","79,482.0","79,740.5","76,951.7","0.00K","-3.18%"
"Apr 02, 2021","79,482.0","80,285.0","80,285.0","79,482.0","0.00K","-1.00%"
"Apr 01, 2021","80,285.0","79,072.7","80,285.0","79,072.7","0.00K","1.53%"
"Mar 31, 2021","79,072.7","79,075.0","79,372.9","79,072.7","0.00K","-0.00%"
"Mar 30, 2021","79,075.0","77,600.0","79,075.0","77,600.0","0.00K","1.90%"
"Mar 29, 2021","77,600.0","74,869.5","78,648.0","74,869.5","0.00K","3.65%"
"Mar 28, 2021","74,869.5","75,739.0","75,739.0","74,869.5","-","-1.15%"
"Mar 27, 2021","75,739.0","74,888.0","75,739.0","74,888.0","0.00K","1.14%"
"Mar 26, 2021","74,888.0","73,488.0","74,888.0","73,488.0","-","1.91%"
"Mar 25, 2021","73,488.0","72,393.0","74,135.0","72,000.0","0.00K","1.51%"
"Mar 24, 2021","72,393.0","73,641.0","75,533.0","72,393.0","0.00K","-1.69%"
"Mar 23, 2021","73,641.0","74,500.0","74,500.0","73,641.0","0.00K","-1.15%"
"Mar 22, 2021","74,500.0","79,753.9","79,753.9","74,500.0","-","-6.59%"
"Mar 21, 2021","79,753.9","80,288.0","80,288.0","78,199.0","0.00K","-0.67%"
"Mar 20, 2021","80,288.0","79,900.0","80,288.0","79,900.0","-","0.49%"
"Mar 19, 2021","79,900.0","78,500.0","79,999.0","78,500.0","0.00K","1.78%"
"Mar 18, 2021","78,500.0","78,515.4","78,515.4","78,500.0","0.00K","-0.02%"
"Mar 17, 2021","78,515.4","76,888.0","78,515.4","74,014.9","0.00K","2.12%"
"Mar 16, 2021","76,888.0","75,047.1","76,888.0","75,000.0","0.00K","2.45%"
"Mar 15, 2021","75,047.1","78,500.0","78,600.0","75,047.1","0.01K","-4.40%"
"Mar 14, 2021","78,500.0","82,368.5","82,368.5","78,500.0","0.00K","-4.70%"
"Mar 13, 2021","82,368.5","77,067.3","82,368.5","77,067.3","0.01K","6.88%"
"Mar 12, 2021","77,067.3","77,457.4","77,457.4","77,067.3","0.00K","-0.50%"
"Mar 11, 2021","77,457.4","77,000.0","77,457.4","75,718.4","0.00K","0.59%"
"Mar 10, 2021","77,000.0","73,591.8","77,000.0","73,591.8","0.00K","4.63%"
"Mar 09, 2021","73,591.8","70,704.1","74,204.0","70,704.1","0.00K","4.08%"
"Mar 08, 2021","70,704.1","68,848.2","70,704.1","68,848.2","0.00K","2.70%"
"Mar 07, 2021","68,848.2","65,647.0","68,848.2","65,647.0","0.00K","4.88%"
"Mar 06, 2021","65,647.0","65,588.3","66,486.0","65,588.3","-","0.09%"
"Mar 05, 2021","65,588.3","66,950.0","66,950.0","65,588.3","0.00K","-2.03%"
"Mar 04, 2021","66,950.0","67,826.5","67,826.5","66,410.5","0.00K","-1.29%"
"Mar 03, 2021","67,826.5","65,798.8","68,209.3","65,798.8","0.00K","3.08%"
"Mar 02, 2021","65,798.8","65,975.7","65,975.7","65,798.8","0.00K","-0.27%"
"Mar 01, 2021","65,975.7","58,382.7","65,975.7","58,382.7","0.00K","13.01%"
"Feb 28, 2021","58,382.7","67,467.0","67,467.0","58,382.7","0.00K","-13.46%"
"Feb 27, 2021","67,467.0","66,197.0","67,468.9","66,197.0","0.00K","1.92%"
"Feb 26, 2021","66,197.0","66,001.0","66,197.0","65,299.8","0.00K","0.30%"
"Feb 25, 2021","66,001.0","71,888.0","71,888.0","66,001.0","0.00K","-8.19%"
"Feb 24, 2021","71,888.0","68,000.0","71,888.0","68,000.0","0.00K","5.72%"
"Feb 23, 2021","68,000.0","71,624.0","71,624.0","65,000.0","0.01K","-5.06%"
"Feb 22, 2021","71,624.0","77,000.0","77,000.0","71,624.0","0.00K","-6.98%"
"Feb 21, 2021","77,000.0","77,000.0","78,288.0","77,000.0","0.00K","0.00%"
"Feb 20, 2021","77,000.0","74,888.0","77,000.0","74,888.0","0.00K","2.82%"
"Feb 19, 2021","74,888.0","68,400.6","74,888.0","68,400.6","0.00K","9.48%"
"Feb 18, 2021","68,400.6","72,996.0","72,996.0","68,400.6","0.00K","-6.30%"
"Feb 17, 2021","72,996.0","65,501.0","72,996.0","65,501.0","0.00K","11.44%"
"Feb 16, 2021","65,501.0","66,788.0","66,788.0","65,501.0","0.00K","-1.93%"
"Feb 15, 2021","66,788.0","65,020.9","66,788.0","65,020.9","0.00K","2.72%"
"Feb 14, 2021","65,020.9","62,589.1","66,183.0","62,589.1","0.00K","3.89%"
"Feb 13, 2021","62,589.1","62,888.3","63,906.0","62,589.1","0.00K","-0.48%"
"Feb 12, 2021","62,888.3","63,505.4","63,505.4","62,888.3","0.00K","-0.97%"
"Feb 11, 2021","63,505.4","62,489.0","63,750.0","62,489.0","0.00K","1.63%"
"Feb 10, 2021","62,489.0","61,800.0","62,489.0","61,800.0","0.01K","1.11%"
"Feb 09, 2021","61,800.0","60,999.0","62,988.0","60,999.0","0.00K","1.31%"
"Feb 08, 2021","60,999.0","52,057.5","60,999.0","52,057.5","0.01K","17.18%"
"Feb 07, 2021","52,057.5","52,600.0","53,600.0","51,271.3","0.00K","-1.03%"
"Feb 06, 2021","52,600.0","52,852.0","52,852.0","52,600.0","0.00K","-0.48%"
"Feb 05, 2021","52,852.0","49,780.6","52,852.0","49,780.6","0.00K","6.17%"
"Feb 04, 2021","49,780.6","49,963.2","49,963.2","49,780.6","0.00K","-0.37%"
"Feb 03, 2021","49,963.2","47,604.0","49,963.2","47,604.0","0.00K","4.96%"
"Feb 02, 2021","47,604.0","46,442.0","47,604.0","46,347.6","0.00K","2.50%"
"Feb 01, 2021","46,442.0","45,147.0","46,442.0","44,308.4","0.00K","2.87%"
"Jan 31, 2021","45,147.0","45,678.3","45,678.3","45,147.0","0.00K","-1.16%"
"Jan 30, 2021","45,678.3","45,455.6","45,678.3","45,178.1","0.00K","0.49%"
"Jan 29, 2021","45,455.6","44,164.9","51,000.0","44,164.9","0.01K","2.92%"
"Jan 28, 2021","44,164.9","42,500.0","44,164.9","42,500.0","0.00K","3.92%"
"Jan 27, 2021","42,500.0","43,198.1","43,198.1","40,340.2","0.00K","-1.62%"
"Jan 26, 2021","43,198.1","44,003.6","44,003.6","43,198.1","0.00K","-1.83%"
"Jan 25, 2021","44,003.6","42,599.0","45,000.0","42,599.0","0.00K","3.30%"
"Jan 24, 2021","42,599.0","43,800.0","43,800.0","42,338.6","0.00K","-2.74%"
"Jan 23, 2021","43,800.0","48,492.0","48,492.0","43,800.0","0.00K","-9.68%"
"Jan 22, 2021","48,492.0","44,000.0","48,497.0","44,000.0","0.00K","10.21%"
"Jan 21, 2021","44,000.0","48,599.0","48,599.0","44,000.0","0.01K","-9.46%"
"Jan 20, 2021","48,599.0","51,200.0","51,200.0","48,599.0","0.00K","-5.08%"
"Jan 19, 2021","51,200.0","50,790.0","51,499.0","50,790.0","0.00K","0.81%"
"Jan 18, 2021","50,790.0","49,801.0","50,800.0","49,801.0","-","1.99%"
"Jan 17, 2021","49,801.0","51,500.0","51,500.0","49,801.0","-","-3.30%"
"Jan 16, 2021","51,500.0","51,989.0","51,989.0","49,850.0","0.00K","-0.94%"
"Jan 15, 2021","51,989.0","52,500.0","52,500.0","51,989.0","0.01K","-0.97%"
"Jan 14, 2021","52,500.0","49,510.6","52,500.0","49,510.6","0.00K","6.04%"
"Jan 13, 2021","49,510.6","47,500.0","49,510.6","46,168.1","0.00K","4.23%"
"Jan 12, 2021","47,500.0","49,775.0","51,700.0","47,500.0","0.00K","-4.57%"
"Jan 11, 2021","49,775.0","51,009.8","51,009.8","49,775.0","0.01K","-2.42%"
"Jan 10, 2021","51,009.8","57,680.7","57,991.8","51,009.8","0.00K","-11.57%"
"Jan 09, 2021","57,680.7","58,000.0","58,000.0","57,680.7","0.00K","-0.55%"
"Jan 08, 2021","58,000.0","53,000.0","58,000.0","53,000.0","0.00K","9.43%"
"Jan 07, 2021","53,000.0","47,000.0","53,000.0","47,000.0","0.01K","12.77%"
"Jan 06, 2021","47,000.0","44,801.8","47,000.0","44,801.8","0.01K","4.91%"
"Jan 05, 2021","44,801.8","43,463.0","44,801.8","43,463.0","0.01K","3.08%"
"Jan 04, 2021","43,463.0","43,490.8","43,490.8","42,000.0","0.01K","-0.06%"
"Jan 03, 2021","43,490.8","45,898.0","45,898.0","43,490.8","0.01K","-5.24%"
"Jan 02, 2021","45,898.0","39,989.0","45,996.0","39,989.0","0.00K","14.78%"
"Jan 01, 2021","39,989.0","39,324.0","39,999.0","39,324.0","0.00K","1.69%"
