marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01499,1.01511,2022-04-12 05:46:43.162042
BTC_AUD,53979.26,54017.39,2022-04-12 05:46:43.715265
BTC_SGD,54659.39,54878.53,2022-04-12 05:46:44.941867
