marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01377,1.01389,2022-04-12 05:06:03.487875
BTC_AUD,53838.52,53919.58,2022-04-12 05:06:04.400130
BTC_SGD,54455.29,54699.65,2022-04-12 05:06:05.097916
