marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01462,1.01473,2022-04-12 05:37:11.131574
BTC_AUD,53822.41,53896.39,2022-04-12 05:37:11.310451
BTC_SGD,54522.83,54749.32,2022-04-12 05:37:12.965006
