marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01419,1.0143,2022-04-12 06:03:45.765603
BTC_AUD,54000.0,54012.9,2022-04-12 06:03:45.952340
BTC_SGD,54626.43,54823.69,2022-04-12 06:03:47.418877
