marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01443,1.01456,2022-04-12 06:08:41.255105
BTC_AUD,54007.97,54032.06,2022-04-12 06:08:41.784262
BTC_SGD,54653.14,54866.58,2022-04-12 06:08:42.855085
