marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01477,1.01491,2022-04-12 06:30:39.374540
BTC_AUD,53842.0,53886.12,2022-04-12 06:30:39.497954
BTC_SGD,54515.12,54926.19,2022-04-12 06:30:41.021558
