marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.0137,1.01381,2022-04-12 05:03:02.166905
BTC_AUD,53838.52,53888.09,2022-04-12 05:03:02.701817
BTC_SGD,54420.62,54646.75,2022-04-12 05:03:05.109527
