marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.0147,1.01483,2022-04-12 06:00:16.820864
BTC_AUD,54000.0,54107.0,2022-04-12 06:00:17.370212
BTC_SGD,54722.58,54939.22,2022-04-12 06:00:18.479503
