marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01463,1.01477,2022-04-12 06:00:48.704930
BTC_AUD,54000.0,54107.0,2022-04-12 06:00:48.907551
BTC_SGD,54734.68,54939.22,2022-04-12 06:00:50.429634
