marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01363,1.01379,2022-04-12 05:05:18.146940
BTC_AUD,53838.51,53910.09,2022-04-12 05:05:18.310599
BTC_SGD,54393.98,54630.19,2022-04-12 05:05:19.771364
