marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01433,1.01448,2022-04-12 06:04:57.443300
BTC_AUD,54000.0,54007.97,2022-04-12 06:04:57.650440
BTC_SGD,54631.47,54841.06,2022-04-12 06:04:59.369376
