marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01442,1.01457,2022-04-12 06:11:20.533601
BTC_AUD,53971.05,54076.96,2022-04-12 06:11:20.725039
BTC_SGD,54694.35,54912.54,2022-04-12 06:11:22.249501
