marketId,bestBid,bestAsk,timestamp
AUD_USD,0.74273,0.74284,2022-04-12 04:51:24.868220
BTC_AUD,53532.61,53669.0,2022-04-12 04:51:25.415343
BTC_USD,39641.17,40005.15,2022-04-12 04:51:26.568776
