,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1102352588513507,BTC,1.8503920980855844e-05,AUD to BTC,0,0
0_trade2,60677.843034939106,SGD,54653.14,BTC to SGD,0,0
0_trade3,59806.46287090995,AUD,0.9856392363267197,SGD to AUD,-193.53712909005117,-0.0032256188181675194
1_trade1,60864.0,SGD,1.0144,AUD to SGD,0,0
1_trade2,1.1090670017580635,BTC,1.8222052473680067e-05,SGD to BTC,0,0
1_trade3,59818.537990792756,AUD,53935.91,BTC to AUD,-181.46200920724368,-0.003024366820120728
