marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01371,1.01383,2022-04-12 05:11:18.283431
BTC_AUD,53764.8,53899.3,2022-04-12 05:11:18.519384
BTC_SGD,54445.36,54671.41,2022-04-12 05:11:20.136909
