marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01494,1.01507,2022-04-12 05:47:42.436078
BTC_AUD,53882.41,53987.18,2022-04-12 05:47:42.563043
BTC_SGD,54623.79,54847.28,2022-04-12 05:47:44.095033
