marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01427,1.01437,2022-04-12 06:20:09.173109
BTC_AUD,54034.21,54121.25,2022-04-12 06:20:10.328440
BTC_SGD,54737.71,54959.05,2022-04-12 06:20:10.794652
