marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01446,1.01458,2022-04-12 06:28:08.403096
BTC_AUD,53981.31,53991.21,2022-04-12 06:28:08.529741
BTC_SGD,54611.55,54834.67,2022-04-12 06:28:10.083961
