marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01417,1.0143,2022-04-12 06:15:31.318551
BTC_AUD,54036.91,54120.31,2022-04-12 06:15:31.823653
BTC_SGD,54737.68,54940.25,2022-04-12 06:15:32.920083
