marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.0144,1.01453,2022-04-12 06:08:16.337508
BTC_AUD,54007.97,54042.19,2022-04-12 06:08:16.495743
BTC_SGD,54653.14,54866.58,2022-04-12 06:08:17.974463
