,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1122886952723836,BTC,1.8538144921206394e-05,AUD to BTC,0,0
0_trade2,60716.91455565086,SGD,54587.37,BTC to SGD,0,0
0_trade3,59805.47905485488,AUD,0.9849887711280092,SGD to AUD,-194.52094514512282,-0.0032420157524187137
1_trade1,60906.6,SGD,1.01511,AUD to SGD,0,0
1_trade2,1.1112980306064657,BTC,1.8245937724425032e-05,SGD to BTC,0,0
1_trade3,59857.41241632413,AUD,53862.61,BTC to AUD,-142.58758367587143,-0.0023764597279311906
