,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.1110676971696105,BTC,1.851779495282684e-05,AUD to BTC,0,0
0_trade2,60704.11693172729,SGD,54635.84,BTC to SGD,0,0
0_trade3,59805.83331533101,AUD,0.9852022620243935,SGD to AUD,-194.16668466899137,-0.003236111411149856
1_trade1,60892.8,SGD,1.01488,AUD to SGD,0,0
1_trade2,1.1102543658303161,BTC,1.8232933381784315e-05,SGD to BTC,0,0
1_trade3,59845.15287785886,AUD,53902.2,BTC to AUD,-154.84712214113824,-0.0025807853690189707
