,new_amount,denomination,swap_rate,direction,profit,percent
0_trade1,1.113135781415753,BTC,1.8552263023595882e-05,AUD to BTC,0,0
0_trade2,60691.31297704826,SGD,54522.83,BTC to SGD,0,0
0_trade3,59805.59215720013,AUD,0.9854061351385974,SGD to AUD,-194.40784279986838,-0.0032401307133311397
1_trade1,60880.2,SGD,1.01467,AUD to SGD,0,0
1_trade2,1.1119809341924245,BTC,1.8265067036449036e-05,SGD to BTC,0,0
1_trade3,59849.49375228769,AUD,53822.41,BTC to AUD,-150.5062477123065,-0.002508437461871775
