marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01369,1.01381,2022-04-12 05:10:30.943314
BTC_AUD,53765.17,53854.98,2022-04-12 05:10:31.480250
BTC_SGD,54419.47,54651.22,2022-04-12 05:10:32.539846
