marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01447,1.01462,2022-04-12 06:27:20.239432
BTC_AUD,54012.03,54093.46,2022-04-12 06:27:20.427024
BTC_SGD,54716.57,54927.8,2022-04-12 06:27:21.892531
