marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01496,1.01509,2022-04-12 05:47:45.523675
BTC_AUD,53882.4,53986.45,2022-04-12 05:47:46.085926
BTC_SGD,54623.79,54847.28,2022-04-12 05:47:47.168752
