marketId,bestBid,bestAsk,timestamp
AUD_SGD,1.01483,1.01496,2022-04-12 05:48:44.390617
BTC_AUD,53902.22,53999.05,2022-04-12 05:48:44.955877
BTC_SGD,54635.84,54845.81,2022-04-12 05:48:46.055447
